datetime,instance,mode,method,seed,threads,time_limit_s,status,obj,bound,gap,solver_time_s,total_wall_s,lag_lb,lag_ub,lag_time_s,benders_cuts,heuristic_cost,verified_cost,verified_ok,gurobi_version,gurobi_log
20260715-205312,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,53280.00,53280.00,0.00000000,2.26,2.34,-1.00,-1.00,-1.00,0,-1.00,53280.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s1_m0_exact_s0_20260715-205312.gurobi.log
20260715-205314,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,54306.00,54306.00,0.00000000,4.66,4.73,-1.00,-1.00,-1.00,0,-1.00,54306.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s2_m0_exact_s0_20260715-205314.gurobi.log
20260715-205319,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,53304.00,53304.00,0.00000000,3.31,3.38,-1.00,-1.00,-1.00,0,-1.00,53304.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s3_m0_exact_s0_20260715-205319.gurobi.log
20260715-205323,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,52294.00,52294.00,0.00000000,6.16,6.22,-1.00,-1.00,-1.00,0,-1.00,52294.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s4_m0_exact_s0_20260715-205323.gurobi.log
20260715-205329,kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,51309.00,51309.00,0.00000000,2.86,2.93,-1.00,-1.00,-1.00,0,-1.00,51309.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL10_tI6_tJ6_s5_m0_exact_s0_20260715-205329.gurobi.log
20260715-205332,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1,exact,0,0,0,600,OPTIMAL,29467.00,29467.00,0.00000000,1.75,1.79,-1.00,-1.00,-1.00,0,-1.00,29467.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s1_m0_exact_s0_20260715-205332.gurobi.log
20260715-205334,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2,exact,0,0,0,600,OPTIMAL,29428.00,29428.00,0.00000000,4.34,4.39,-1.00,-1.00,-1.00,0,-1.00,29428.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s2_m0_exact_s0_20260715-205334.gurobi.log
20260715-205338,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3,exact,0,0,0,600,OPTIMAL,30927.00,30927.00,0.00000000,11.06,11.10,-1.00,-1.00,-1.00,0,-1.00,30927.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s3_m0_exact_s0_20260715-205338.gurobi.log
20260715-205349,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4,exact,0,0,0,600,OPTIMAL,30075.00,30075.00,0.00000000,13.88,13.92,-1.00,-1.00,-1.00,0,-1.00,30075.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s4_m0_exact_s0_20260715-205349.gurobi.log
20260715-205403,kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5,exact,0,0,0,600,OPTIMAL,29696.00,29696.00,0.00000000,3.46,3.50,-1.00,-1.00,-1.00,0,-1.00,29696.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI2_tJ2_s5_m0_exact_s0_20260715-205403.gurobi.log
20260715-205407,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1,exact,0,0,0,600,OPTIMAL,32630.00,32630.00,0.00000000,12.38,12.42,-1.00,-1.00,-1.00,0,-1.00,32630.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s1_m0_exact_s0_20260715-205407.gurobi.log
20260715-205419,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2,exact,0,0,0,600,OPTIMAL,31858.00,31858.00,0.00000000,6.89,6.93,-1.00,-1.00,-1.00,0,-1.00,31858.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s2_m0_exact_s0_20260715-205419.gurobi.log
20260715-205426,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3,exact,0,0,0,600,OPTIMAL,30047.00,30047.00,0.00000000,7.92,7.96,-1.00,-1.00,-1.00,0,-1.00,30047.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s3_m0_exact_s0_20260715-205426.gurobi.log
20260715-205434,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4,exact,0,0,0,600,OPTIMAL,31642.00,31642.00,0.00000000,3.32,3.36,-1.00,-1.00,-1.00,0,-1.00,31642.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s4_m0_exact_s0_20260715-205434.gurobi.log
20260715-205438,kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5,exact,0,0,0,600,OPTIMAL,30267.00,30267.00,0.00000000,6.15,6.20,-1.00,-1.00,-1.00,0,-1.00,30267.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI3_tJ3_s5_m0_exact_s0_20260715-205438.gurobi.log
20260715-205444,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1,exact,0,0,0,600,OPTIMAL,31432.00,31431.19,0.00002577,2.82,2.87,-1.00,-1.00,-1.00,0,-1.00,31432.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s1_m0_exact_s0_20260715-205444.gurobi.log
20260715-205447,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2,exact,0,0,0,600,OPTIMAL,31010.00,31010.00,0.00000000,3.87,3.91,-1.00,-1.00,-1.00,0,-1.00,31010.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s2_m0_exact_s0_20260715-205447.gurobi.log
20260715-205451,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3,exact,0,0,0,600,OPTIMAL,31395.00,31395.00,0.00000000,3.52,3.57,-1.00,-1.00,-1.00,0,-1.00,31395.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s3_m0_exact_s0_20260715-205451.gurobi.log
20260715-205454,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4,exact,0,0,0,600,OPTIMAL,31950.00,31950.00,0.00000000,3.76,3.80,-1.00,-1.00,-1.00,0,-1.00,31950.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s4_m0_exact_s0_20260715-205454.gurobi.log
20260715-205458,kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5,exact,0,0,0,600,OPTIMAL,31491.00,31491.00,0.00000000,98.59,98.65,-1.00,-1.00,-1.00,0,-1.00,31491.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI4_tJ4_s5_m0_exact_s0_20260715-205458.gurobi.log
20260715-205637,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1,exact,0,0,0,600,OPTIMAL,30912.00,30912.00,0.00000000,5.25,5.29,-1.00,-1.00,-1.00,0,-1.00,30912.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s1_m0_exact_s0_20260715-205637.gurobi.log
20260715-205642,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2,exact,0,0,0,600,OPTIMAL,32444.00,32444.00,0.00000000,4.86,4.90,-1.00,-1.00,-1.00,0,-1.00,32444.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s2_m0_exact_s0_20260715-205642.gurobi.log
20260715-205647,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3,exact,0,0,0,600,OPTIMAL,32891.00,32891.00,0.00000000,6.67,6.72,-1.00,-1.00,-1.00,0,-1.00,32891.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s3_m0_exact_s0_20260715-205647.gurobi.log
20260715-205654,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4,exact,0,0,0,600,OPTIMAL,32807.00,32807.00,0.00000000,3.92,3.96,-1.00,-1.00,-1.00,0,-1.00,32807.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s4_m0_exact_s0_20260715-205654.gurobi.log
20260715-205658,kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5,exact,0,0,0,600,OPTIMAL,30293.00,30293.00,0.00000000,4.21,4.26,-1.00,-1.00,-1.00,0,-1.00,30293.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI5_tJ5_s5_m0_exact_s0_20260715-205658.gurobi.log
20260715-205702,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1,exact,0,0,0,600,OPTIMAL,32485.00,32485.00,0.00000000,7.05,7.08,-1.00,-1.00,-1.00,0,-1.00,32485.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s1_m0_exact_s0_20260715-205702.gurobi.log
20260715-205709,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2,exact,0,0,0,600,OPTIMAL,32371.00,32371.00,0.00000000,4.31,4.35,-1.00,-1.00,-1.00,0,-1.00,32371.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s2_m0_exact_s0_20260715-205709.gurobi.log
20260715-205714,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3,exact,0,0,0,600,OPTIMAL,30146.00,30146.00,0.00000000,3.09,3.12,-1.00,-1.00,-1.00,0,-1.00,30146.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s3_m0_exact_s0_20260715-205714.gurobi.log
20260715-205717,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4,exact,0,0,0,600,OPTIMAL,32881.00,32881.00,0.00000000,7.61,7.65,-1.00,-1.00,-1.00,0,-1.00,32881.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s4_m0_exact_s0_20260715-205717.gurobi.log
20260715-205725,kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5,exact,0,0,0,600,OPTIMAL,31046.00,31046.00,0.00000000,6.43,6.47,-1.00,-1.00,-1.00,0,-1.00,31046.00,1,13.0.2,logs/kstar_nI40_nJ40_nK50_nL5_tI6_tJ6_s5_m0_exact_s0_20260715-205725.gurobi.log
20260715-205731,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,51149.00,33626.02,0.34258689,601.67,602.47,-1.00,-1.00,-1.00,49184,-1.00,51149.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s3_m1_exact_s0_20260715-205731.gurobi.log
20260715-210734,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,44162.00,31890.42,0.27787653,601.16,601.90,-1.00,-1.00,-1.00,47796,-1.00,44162.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s4_m1_exact_s0_20260715-210734.gurobi.log
20260715-211736,kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,44513.00,31132.39,0.30060002,601.32,602.06,-1.00,-1.00,-1.00,47099,-1.00,44513.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI2_tJ2_s5_m1_exact_s0_20260715-211736.gurobi.log
20260715-212738,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,56848.00,31430.36,0.44711587,600.90,599.60,-1.00,-1.00,-1.00,40483,-1.00,56848.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s1_m1_exact_s0_20260715-212738.gurobi.log
20260715-213740,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,59030.00,36147.31,0.38764511,601.56,602.59,-1.00,-1.00,-1.00,40979,-1.00,59030.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s2_m1_exact_s0_20260715-213740.gurobi.log
20260715-214742,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,65404.00,29520.09,0.54865013,600.66,601.52,-1.00,-1.00,-1.00,41143,-1.00,65404.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s3_m1_exact_s0_20260715-214742.gurobi.log
20260715-215744,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,44300.00,34066.83,0.23099699,600.86,601.84,-1.00,-1.00,-1.00,42405,-1.00,44300.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s4_m1_exact_s0_20260715-215744.gurobi.log
20260715-220746,kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,58289.00,34447.55,0.40902148,601.90,602.91,-1.00,-1.00,-1.00,43241,-1.00,58289.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI3_tJ3_s5_m1_exact_s0_20260715-220746.gurobi.log
20260715-221749,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,45576.00,31302.00,0.31319113,600.88,602.00,-1.00,-1.00,-1.00,39726,-1.00,45576.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s1_m1_exact_s0_20260715-221749.gurobi.log
20260715-222751,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,51270.00,36052.19,0.29681705,601.58,602.74,-1.00,-1.00,-1.00,41304,-1.00,51270.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s2_m1_exact_s0_20260715-222751.gurobi.log
20260715-223753,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,45101.00,36342.38,0.19420009,600.55,601.46,-1.00,-1.00,-1.00,43132,-1.00,45101.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s3_m1_exact_s0_20260715-223753.gurobi.log
20260715-224755,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,45844.00,35642.91,0.22251756,600.69,601.89,-1.00,-1.00,-1.00,40560,-1.00,45844.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s4_m1_exact_s0_20260715-224755.gurobi.log
20260715-225757,kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,56453.00,33984.02,0.39801215,601.27,602.38,-1.00,-1.00,-1.00,38824,-1.00,56453.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI4_tJ4_s5_m1_exact_s0_20260715-225757.gurobi.log
20260715-230759,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,43303.00,35909.55,0.17073758,601.54,602.59,-1.00,-1.00,-1.00,38915,-1.00,43303.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s1_m1_exact_s0_20260715-230759.gurobi.log
20260715-231802,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,48605.00,40511.34,0.16651903,601.42,602.69,-1.00,-1.00,-1.00,42388,-1.00,48605.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s2_m1_exact_s0_20260715-231802.gurobi.log
20260715-232805,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,47229.00,36771.00,0.22143175,602.14,603.29,-1.00,-1.00,-1.00,39153,-1.00,47229.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s3_m1_exact_s0_20260715-232805.gurobi.log
20260715-233808,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,48648.00,39669.29,0.18456482,601.05,602.22,-1.00,-1.00,-1.00,41632,-1.00,48648.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s4_m1_exact_s0_20260715-233808.gurobi.log
20260715-234810,kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,42850.00,32697.77,0.23692478,601.89,603.07,-1.00,-1.00,-1.00,41185,-1.00,42850.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI5_tJ5_s5_m1_exact_s0_20260715-234810.gurobi.log
20260715-235814,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,45545.00,32982.48,0.27582648,600.68,601.82,-1.00,-1.00,-1.00,39010,-1.00,45545.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s1_m1_exact_s0_20260715-235814.gurobi.log
20260716-000815,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,40728.00,34382.40,0.15580425,600.84,601.94,-1.00,-1.00,-1.00,36062,-1.00,40728.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s2_m1_exact_s0_20260716-000815.gurobi.log
20260716-001817,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,44421.00,36967.54,0.16779137,601.76,603.03,-1.00,-1.00,-1.00,42658,-1.00,44421.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s3_m1_exact_s0_20260716-001817.gurobi.log
20260716-002820,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,40742.00,34145.68,0.16190461,600.66,601.78,-1.00,-1.00,-1.00,40450,-1.00,40742.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s4_m1_exact_s0_20260716-002820.gurobi.log
20260716-003822,kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,44682.00,35162.03,0.21306051,601.94,603.13,-1.00,-1.00,-1.00,39325,-1.00,44682.00,1,13.0.2,logs/kstar_nI20_nJ20_nK50_nL5_tI6_tJ6_s5_m1_exact_s0_20260716-003822.gurobi.log
20260716-004825,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s1,exact,1,0,0,600,FEASIBLE,293979.00,78637.65,0.73250590,602.03,602.54,-1.00,-1.00,-1.00,46863,-1.00,293979.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s1_m1_exact_s0_20260716-004825.gurobi.log
20260716-005828,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s2,exact,1,0,0,600,FEASIBLE,297705.00,80815.24,0.72853919,602.85,603.24,-1.00,-1.00,-1.00,48371,-1.00,297705.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s2_m1_exact_s0_20260716-005828.gurobi.log
20260716-010831,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s3,exact,1,0,0,600,FEASIBLE,250453.00,80206.44,0.67975451,603.61,603.99,-1.00,-1.00,-1.00,47944,-1.00,250453.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s3_m1_exact_s0_20260716-010831.gurobi.log
20260716-011835,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s4,exact,1,0,0,600,FEASIBLE,276296.00,83578.91,0.69750227,601.35,601.76,-1.00,-1.00,-1.00,43895,-1.00,276296.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s4_m1_exact_s0_20260716-011835.gurobi.log
20260716-012837,kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s5,exact,1,0,0,600,FEASIBLE,263720.00,79546.87,0.69836618,603.44,603.80,-1.00,-1.00,-1.00,47689,-1.00,263720.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI2_tJ2_s5_m1_exact_s0_20260716-012837.gurobi.log
20260716-013841,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s1,exact,1,0,0,600,FEASIBLE,248646.00,79281.61,0.68114664,603.19,603.57,-1.00,-1.00,-1.00,43223,-1.00,248646.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s1_m1_exact_s0_20260716-013841.gurobi.log
20260716-014845,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s2,exact,1,0,0,600,FEASIBLE,194931.00,84000.84,0.56907397,602.84,603.25,-1.00,-1.00,-1.00,42358,-1.00,194931.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s2_m1_exact_s0_20260716-014845.gurobi.log
20260716-015848,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s3,exact,1,0,0,600,FEASIBLE,294500.00,78477.36,0.73352340,602.77,603.29,-1.00,-1.00,-1.00,47621,-1.00,294500.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s3_m1_exact_s0_20260716-015848.gurobi.log
20260716-020851,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s4,exact,1,0,0,600,FEASIBLE,259863.00,82063.10,0.68420630,603.00,603.35,-1.00,-1.00,-1.00,41702,-1.00,259863.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s4_m1_exact_s0_20260716-020851.gurobi.log
20260716-021855,kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s5,exact,1,0,0,600,FEASIBLE,302369.00,82135.58,0.72835978,601.94,602.46,-1.00,-1.00,-1.00,43795,-1.00,302369.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI3_tJ3_s5_m1_exact_s0_20260716-021855.gurobi.log
20260716-022857,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s1,exact,1,0,0,600,FEASIBLE,194397.00,77882.94,0.59936140,600.55,600.89,-1.00,-1.00,-1.00,44508,-1.00,194397.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s1_m1_exact_s0_20260716-022857.gurobi.log
20260716-023858,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s2,exact,1,0,0,600,FEASIBLE,251265.00,84861.80,0.66226176,602.14,602.79,-1.00,-1.00,-1.00,40455,-1.00,251265.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s2_m1_exact_s0_20260716-023858.gurobi.log
20260716-024901,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s3,exact,1,0,0,600,FEASIBLE,216224.00,83157.55,0.61541016,601.52,602.10,-1.00,-1.00,-1.00,44979,-1.00,216224.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s3_m1_exact_s0_20260716-024901.gurobi.log
20260716-025903,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s4,exact,1,0,0,600,FEASIBLE,201979.00,84742.27,0.58044018,600.61,601.09,-1.00,-1.00,-1.00,42307,-1.00,201979.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s4_m1_exact_s0_20260716-025903.gurobi.log
20260716-030904,kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s5,exact,1,0,0,600,FEASIBLE,237273.00,83734.86,0.64709488,601.49,602.07,-1.00,-1.00,-1.00,45266,-1.00,237273.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI4_tJ4_s5_m1_exact_s0_20260716-030904.gurobi.log
20260716-031907,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s1,exact,1,0,0,600,FEASIBLE,176135.00,84348.38,0.52111516,601.66,602.30,-1.00,-1.00,-1.00,39864,-1.00,176135.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s1_m1_exact_s0_20260716-031907.gurobi.log
20260716-032909,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s2,exact,1,0,0,600,FEASIBLE,169054.00,84978.15,0.49733135,602.28,602.96,-1.00,-1.00,-1.00,41779,-1.00,169054.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s2_m1_exact_s0_20260716-032909.gurobi.log
20260716-033912,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s3,exact,1,0,0,600,FEASIBLE,222811.00,83585.00,0.62486141,602.54,603.22,-1.00,-1.00,-1.00,40419,-1.00,222811.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s3_m1_exact_s0_20260716-033912.gurobi.log
20260716-034915,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s4,exact,1,0,0,600,FEASIBLE,191098.00,89255.60,0.53293284,603.40,604.11,-1.00,-1.00,-1.00,40319,-1.00,191098.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s4_m1_exact_s0_20260716-034915.gurobi.log
20260716-035919,kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s5,exact,1,0,0,600,FEASIBLE,176550.00,82240.61,0.53417950,602.33,602.95,-1.00,-1.00,-1.00,41142,-1.00,176550.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI5_tJ5_s5_m1_exact_s0_20260716-035919.gurobi.log
20260716-040922,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s1,exact,1,0,0,600,FEASIBLE,146963.00,84122.49,0.42759409,601.71,602.23,-1.00,-1.00,-1.00,41222,-1.00,146963.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s1_m1_exact_s0_20260716-040922.gurobi.log
20260716-041925,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s2,exact,1,0,0,600,FEASIBLE,174386.00,83318.86,0.52221590,601.76,602.31,-1.00,-1.00,-1.00,38801,-1.00,174386.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s2_m1_exact_s0_20260716-041925.gurobi.log
20260716-042927,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s3,exact,1,0,0,600,FEASIBLE,156728.00,81599.33,0.47935704,603.31,604.07,-1.00,-1.00,-1.00,41004,-1.00,156728.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s3_m1_exact_s0_20260716-042927.gurobi.log
20260716-043931,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s4,exact,1,0,0,600,FEASIBLE,174307.00,84007.85,0.51804663,602.39,603.02,-1.00,-1.00,-1.00,42312,-1.00,174307.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s4_m1_exact_s0_20260716-043931.gurobi.log
20260716-044934,kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s5,exact,1,0,0,600,FEASIBLE,160839.00,83029.70,0.48377136,603.02,603.71,-1.00,-1.00,-1.00,40759,-1.00,160839.00,1,13.0.2,logs/kstar_nI20_nJ40_nK100_nL10_tI6_tJ6_s5_m1_exact_s0_20260716-044934.gurobi.log
